imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0004681,La madonnina del porto,Tess of the Storm Country,1914,1914-03-30,Drama,80,USA,English,Edwin S. Porter,"Grace Miller White, B.P. Schulberg",Famous Players Film Company,"Mary Pickford, Harold Lockwood, Olive Carey, David Hartford, Louise Dunlap, William Walters, Richard Garrick, Eugene Walter, Jack Henry, H.R. Macy, H.L. Griffith","A wealthy resident attempts to dispossess squatters who live near his home, which leads to a false accusation of murder.",6.1,178,$ 10000,"","",,5,3,6.1,86.4920696924938,610
tt0008188,The Little American,The Little American,1917,1917-07-12,"Drama, Romance, War",80,USA,English,"Cecil B. DeMille, Joseph Levering",Jeanie Macpherson,Mary Pickford Company,"Mary Pickford, Jack Holt, Raymond Hatton, Hobart Bosworth, Walter Long, James Neill, Ben Alexander, Guy Oliver, Edythe Chapman, Lillian Leighton, DeWitt Jennings","A young American has her ship torpedoed by a German U-boat but makes it back to ancestral home in France, where she witnesses German brutality firsthand.",5.9,608,$ 166949,"","",,12,5,5.9,79.1494667949229,590
tt0008279,Desiderata,Mater dolorosa,1917,1917-03-07,Drama,80,France,"",Abel Gance,Abel Gance,Films de France,"Emmy Lynn, Firmin Gémier, Armand Tallier, Anthony Gildès, Paul Vermoyal, Gaston Modot, Antonin Carène, Antonin Artaud, Francia Seguy",Sad story of an unfaithful wife and her subsequent sufferings as a mother.,6.4,109,"","","",,3,1,6.4,93.4504086006025,640
tt0009737,The Unbeliever,The Unbeliever,1918,1918-02-11,"Drama, War",80,USA,English,Alan Crosland,Mary Raymond Shipman Andrews,Perfection Pictures,"Marguerite Courtot, Raymond McKee, Erich von Stroheim, Kate Lester, Frank DeVernon, Mortimer Martine, Blanche Davenport, Harold Hollacher, Darwin Karr, Earl Schenck, Gertrude Norman, Lew Hart, Thomas Holcomb, J.F. Rorke, Moss Gill","A wealthy young American, bred to class distinction and racial intolerance, enters the Marines during the First World War. In the course of his training and his experiences in the trenches ...",5.9,109,"","","",,5,1,5.9,80.3711169147523,590
tt0009892,Ravished Armenia,Ravished Armenia,1919,1919-01-19,"Drama, History, Romance",80,USA,"",Oscar Apfel,"Aurora Mardiganian, Henry Leyford Gates",First National Pictures,"Aurora Mardiganian, Irving Cummings, Anna Q. Nilsson, Henry Morgenthau, Lillian West, Eugenie Besserer, Frank Clark, Howard Davies, Hector Dion, Miles McCarthy","Aurora Mardiganian, a young and beautiful Armenian girl, lives with her parents in the Turkish city of Harpoot. Her father, a prosperous merchant, was preparing to send her to the West to ...",5.9,963,"","","",,2,2,5.9,78.8751281313398,590
tt0010193,The Greatest Question,The Greatest Question,1919,1919-12-28,Drama,80,USA,English,D.W. Griffith,"William Hale, Stanner E.V. Taylor",First National Pictures,"Lillian Gish, Robert Harron, Ralph Graves, Eugenie Besserer, George Fawcett, Tom Wilson, George Nichols, Josephine Crowell, Katherine Albert","An orphan girl is given shelter by a farm family, but soon finds herself in the clutches of a murderous farmer and his wife.",5.8,671,"","","",,11,1,5.8,84.0406791545876,580
tt0010208,Harakiri,Harakiri,1919,1920-12-06,Drama,80,Germany,Dutch,Fritz Lang,"David Belasco, Max Jungk",Decla-Bioscop AG,"Paul Biensfeldt, Lil Dagover, Georg John, Meinhart Maur, Rudolf Lettinger, Erner Huebsch, Käte Küster, Niels Prien, Herta Heden, Loni Nest","The Buddhist priest wants the Daughter of the Daimyo to become a priestess at the Forbidden Garden. The Daimyo thinks if he were in Europe that his daughter should decide on her own, but he...",5.6,553,"","","",,9,7,5.6,79.515891311235,560
tt0010466,The Miracle Man,The Miracle Man,1919,1919-08-26,Drama,80,USA,English,George Loane Tucker,"George M. Cohan, Robert Hobart Davis",Mayflower Photoplay Company,"Lon Chaney, Betty Compson, Joseph J. Dowling, J.M. Dumont, Elinor Fair, Thomas Meighan, F.A. Turner, Lucille Hutton, Lawson Butt, Kisaburô Kurihara",A gang of crooks evade the police by moving their operations to a small town. There the gang's leader encounters a faith healer and uses him to scam gullible public of funds for a supposed ...,6.6,145,$ 120000,"","",,5,6,6.6,84.0387950656033,660
tt0011294,L'Hirondelle et la Mésange,L'Hirondelle et la Mésange,1924,1924-06-05,Drama,80,France,French,André Antoine,"Henri Colpi, Gustave Grillet",Pathé Frères,"Maguy Deliac, Pierre Alcover, Louis Ravet, Jane Maylianes, Georges Denola","A bargeman, his wife and sister-in-law navigate the canals of northern Belgium in their two vessels, the eponymous """"L'Hirondelle et la Mésange,"""" taking the time to appreciate the sites and ...",7.1,165,"","","",,3,6,7.1,101.518445666781,710
tt0012769,Too Wise Wives,Too Wise Wives,1921,1921-05-22,Drama,80,USA,English,Lois Weber,"Lois Weber, Marion Orth",Lois Weber Productions,"Louis Calhern, Claire Windsor, Phillips Smalley, Mona Lisa",An insecure wife fears her husband may be straying back to an old flame.,5.9,133,"","","",,8,,5.9,82.7737861843608,590
tt0012938,L'età di amare,Beyond the Rocks,1922,1922-05-07,"Drama, Romance",80,USA,"",Sam Wood,"Elinor Glyn, Jack Cunningham",Famous Players-Lasky Corporation,"Gloria Swanson, Rudolph Valentino, Edythe Chapman, Alec B. Francis, Robert Bolder, Gertrude Astor, June Elvidge, Mabel Van Buren, Helen Dunbar, Raymond Blathwayt, Frank Butler",A young woman marries an older millionaire and then falls in love with a handsome nobleman on her honeymoon.,6.7,2216,"",$ 265150,"",,52,16,6.7,98.6727665815405,670
tt0012952,Sangue e arena,Blood and Sand,1922,1922-08-05,"Drama, Romance, Sport",80,USA,"","Fred Niblo, Dorothy Arzner","Vicente Blasco Ibáñez, Tom Cushing",Paramount Pictures,"Rosa Rosanova, Rudolph Valentino, Nita Naldi, Leo White, Lila Lee, Rosita Marstini, Charles Belcher, Fred Becker, George Field, Jack Winn, Harry Lamont, Gilbert Clayton, Walter Long, George Periolat, Sidney De Gray",A toreador's familial and social life is threatened when he has an affair.,6.4,1234,"","","",,20,13,6.4,96.3835762459301,640
tt0014446,Il tesoro,Der Schatz,1923,1924,"Drama, Romance",80,Germany,German,Georg Wilhelm Pabst,"Rudolph Hans Bartsch, Willy Hennings",Carl Froelich-Film GmbH (I),"Albert Steinrück, Lucie Mannheim, Ilka Grüning, Werner Krauss, Hans Brausewetter","In and around a bell maker near Marburg (today Slovenia) people tell the story of a treasure that was hidden during the Turki invasion of 1683, the year the Turkish Army was besieging ...",6.7,248,"","","",,3,5,6.7,97.362195352578,670
tt0014721,Black Oxen,Black Oxen,1923,1924-01-01,"Drama, Romance, Sci-Fi",80,USA,English,Frank Lloyd,"Gertrude Atherton, Frank Lloyd",Frank Lloyd Productions,"Corinne Griffith, Conway Tearle, Tom Ricketts, Tom Guise, Clara Bow, Kate Lester, Harry Mestayer, Lincoln Stedman, Claire McDowell, Alan Hale, Clarissa Selwynne, Fred Gamble, Percy Williams, Otto Nelson, Eric Mayne","A Manhattan playboy falls in love with a mysterious European woman, whom he notices as an exact double for a famous socialite who disappeared at the turn of the century. At first, he thinks...",5.9,131,"","","",,8,3,5.9,78.4088727148112,590
tt0014900,Finanze del granduca,Die Finanzen des Großherzogs,1924,1924-04-13,Comedy,80,Germany,German,F.W. Murnau,"Frank Heller, Thea von Harbou",Universum Film (UFA),"Mady Christians, Harry Liedtke, Robert Scholtz, Alfred Abel, Adolphe Engers, Hermann Vallentin, Julius Falkenstein, Guido Herzfeld, Ilka Grüning, Walter Rilla, Hans Hermann Schaufuß, Georg August Koch, Max Schreck, Balthasar von Campenhausen, Hugo Block",The likeable and carefree Grand Duke of Abacco is in dire straits. There is no money left to service the State's debt; the main creditor is looking forward to expropriating the entire Duchy...,6.4,741,"","","",,7,18,6.4,85.7603734327348,640
