imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0010247,Il tesoro di Arne,Herr Arnes pengar,1919,1919-09-22,"Drama, History",122,Sweden,Swedish,Mauritz Stiller,"Selma Lagerlöf, Gustaf Molander",Svenska Biografteatern AB,"Erik Stocklassa, Bror Berger, Richard Lund, Axel Nilsson, Hjalmar Selander, Concordia Selander, Gösta Gustafson, Mary Johnson, Wanda Rothgardt, Stina Berg, Gustav Aronson, Jenny Öhrström Ebbesen","Three Scottish officers, including Sir Archi, murder Sir Arne and his household for a coffin filled with silver coins. The only survivor is Elsalill, who moves to relatives in Marstrand. ...",7.3,1176,"","","",,9,15,7.3,100.137620014374,730
tt0022495,Trader Horn,Trader Horn,1931,1931-05-23,"Action, Adventure, Drama",122,USA,"English, Swahili",W.S. Van Dyke,"Ethelreda Lewis, Dale Van Every",Metro-Goldwyn-Mayer (MGM),"Harry Carey, Edwina Booth, Duncan Renaldo, Mutia Omoolu, Olive Carey, Bob Kortman, Marjorie Rambeau","Two white traders in the darkest Africa of the 1870s find a missionary's daughter, who was captured as a child by a savage tribe and now worshiped as a goddess.",6.2,868,$ 1312636,"","",,29,14,6.2,86.2763987551125,620
tt0023563,Il testamento del dottor Mabuse,Das Testament des Dr. Mabuse,1933,1934-02-23,"Crime, Horror, Mystery",122,"Germany, France","German, French",Fritz Lang,"Norbert Jacques, Fritz Lang",Nero-Film AG,"Rudolf Klein-Rogge, Thomy Bourdelle, Gustav Diessl, Rudolf Schündler, Jim Gérald, Oskar Höcker, Theo Lingen, Monique Rolland, Maurice Maillot, Camilla Spira, Ginette Gaubert, Paul Henckels, René Ferté, Otto Wernicke, Raymond Cordy",A criminal mastermind uses hypnosis to rule the rackets after death.,8,11162,"","",$ 27690,,72,87,8,109.521562716236,800
tt0030194,Follie di Hollywood,The Goldwyn Follies,1938,1938-02-04,"Comedy, Musical, Romance",122,USA,"English, French, Italian","George Marshall, H.C. Potter","Ben Hecht, Sid Kuller",The Samuel Goldwyn Company,"Adolphe Menjou, The Ritz Brothers, Vera Zorina, Kenny Baker, Andrea Leeds, Edgar Bergen, Charlie McCarthy, Helen Jepson, Phil Baker, Bobby Clark, Ella Logan, Jerome Cowan, Charles Kullmann, The American Ballet of the Metropolitan Opera, Nydia Westman","Movie producer chooses a simple girl to be """"Miss Humanity"""" and to critically evalute his movies from the point of view of the ordinary person. Hit song: """"Love Walked In.""""",5.3,367,$ 1800000,"","",,29,9,5.3,71.6384797971076,530
tt0033891,Arriva John Doe!,Meet John Doe,1941,1948-11-03,"Comedy, Drama, Romance",122,USA,English,Frank Capra,"Richard Connell, Robert Presnell Sr.",Frank Capra Productions,"Gary Cooper, Barbara Stanwyck, Edward Arnold, Walter Brennan, Spring Byington, James Gleason, Gene Lockhart, Rod La Rocque, Irving Bacon, Regis Toomey, J. Farrell MacDonald, Warren Hymer, Harry Holman, Andrew Tombes, Pierre Watkin","A man needing money agrees to impersonate a non-existent person who said he'd be committing suicide as a protest, and a political movement begins.",7.6,11800,"","","",,100,51,7.6,107.541283086902,760
tt0036832,La nave della morte,Follow the Boys,1944,1944-05-05,"Comedy, Drama, Musical",122,USA,English,"A. Edward Sutherland, John Rawlins","Lou Breslow, Gertrude Purcell",Universal Pictures,"George Raft, Vera Zorina, Grace McDonald, Charley Grapewin, Ramsay Ames, Charles Butterworth, Elizabeth Patterson, Regis Toomey, George Macready, Jeanette MacDonald, Orson Welles' Mercury Wonder Show, Orson Welles, Marlene Dietrich, Dinah Shore, Donald O'Connor","During World War II, all the studios put out """"all-star"""" vehicles which featured virtually every star on the lot--often playing themselves--in musical numbers and comedy skits, and were ...",5.9,382,"","","",,11,8,5.9,82.0396896292023,590
tt0039040,A ciascuno il suo destino,To Each His Own,1946,1947-09-05,"Drama, Romance",122,USA,English,Mitchell Leisen,"Charles Brackett, Jacques Théry",Paramount Pictures,"Olivia de Havilland, Mary Anderson, Roland Culver, Phillip Terry, Bill Goodwin, Virginia Welles, Victoria Horne, Griff Barnett, Alma Macrorie, Billy Ward, Frank Faylen, Willard Robertson, Arthur Loft, Virginia Farmer, Doris Lloyd","An unwed mother, forced to give up her child to avoid scandal, follows her son's life from afar even as she prospers in business.",7.7,2300,"","","",67,37,11,7.7,105.989163094732,770
tt0041594,Piccole donne,Little Women,1949,1949-04-01,"Drama, Family, Romance",122,USA,"German, English",Mervyn LeRoy,"Andrew Solt, Sarah Y. Mason",Metro-Goldwyn-Mayer (MGM),"June Allyson, Peter Lawford, Margaret O'Brien, Elizabeth Taylor, Janet Leigh, Rossano Brazzi, Mary Astor, Lucile Watson, C. Aubrey Smith, Elizabeth Patterson, Leon Ames, Harry Davenport, Richard Wyler, Connie Gilchrist, Ellen Corby",A group of sisters experience life's difficulties and its pleasures while growing up in nineteenth-century America.,7.3,6465,"",$ 7466500,$ 12905600,61,66,13,7.3,102.498056840669,730
tt0041699,Cane randagio,Nora inu,1949,1949-10-17,"Crime, Drama, Mystery",122,Japan,Japanese,Akira Kurosawa,"Ryûzô Kikushima, Akira Kurosawa",Film Art Association,"Toshirô Mifune, Takashi Shimura, Keiko Awaji, Eiko Miyoshi, Noriko Sengoku, Noriko Honma, Reikichi Kawamura, Eijirô Tôno, Yasushi Nagata, Isao Kimura, Teruko Kishi, Minoru Chiaki, Ichirô Sugai, Gen Shimizu, Kan Yanagiya","During a sweltering summer, a rookie homicide detective tries to track down his stolen Colt pistol.",7.9,14795,"",$ 46808,$ 46808,,77,56,7.9,112.559901414876,790
tt0043899,Pandora,Pandora and the Flying Dutchman,1951,1951-02-01,"Drama, Fantasy, Mystery",122,UK,"English, Spanish",Albert Lewin,Albert Lewin,Dorkay Productions,"James Mason, Ava Gardner, Nigel Patrick, Sheila Sim, Harold Warrender, Mario Cabré, Marius Goring, John Laurie, Pamela Mason, Patricia Raine, Margarita D'Alvarez, La Pillina, Abraham Sofaer, Francisco Igual, Guillermo Beltrán",A seductive woman falls in love with a mysterious ship's captain.,7,3240,$ 1500000,$ 17401,$ 31805,82,50,45,7,103.14511088296,700
tt0043924,Un posto al sole,A Place in the Sun,1951,1951-12-07,"Drama, Romance",122,USA,English,George Stevens,"Theodore Dreiser, Patrick Kearney",Paramount Pictures,"Montgomery Clift, Elizabeth Taylor, Shelley Winters, Anne Revere, Keefe Brasselle, Fred Clark, Raymond Burr, Herbert Heyes, Shepperd Strudwick, Frieda Inescort, Kathryn Givney, Walter Sande, Ted de Corsia, John Ridgely, Lois Chartrand",A poor boy gets a job working for his rich uncle and ends up falling in love with two women.,7.8,19588,$ 2295304,"","",76,165,81,7.8,112.099379229914,780
tt0044081,Un tram che si chiama Desiderio,A Streetcar Named Desire,1951,1954-04-30,Drama,122,USA,"English, Spanish",Elia Kazan,"Tennessee Williams, Oscar Saul",Charles K. Feldman Group,"Vivien Leigh, Marlon Brando, Kim Hunter, Karl Malden, Rudy Bond, Nick Dennis, Peg Hillias, Wright King, Richard Garrick, Ann Dere, Edna Thomas, Mickey Kuhn",Disturbed Blanche DuBois moves in with her sister in New Orleans and is tormented by her brutish brother-in-law while her reality crumbles around her.,8,97240,$ 1800000,"",$ 49523,97,281,88,8,113.624674238466,800
tt0044324,Il prezzo del dovere,Above and Beyond,1952,1953-01-02,"Action, Biography, Drama",122,USA,English,"Melvin Frank, Norman Panama","Melvin Frank, Beirne Lay Jr.",Metro-Goldwyn-Mayer (MGM),"Robert Taylor, Eleanor Parker, James Whitmore, Larry Keating, Larry Gates, Marilyn Erskine, Stephen Dunne, Robert Burton, Hayden Rorke, Lawrence Dobkin, Jack Raine, Jonathan Cott, Jeff Richards, Dick Simmons, John McKee",Col. Paul Tibbets piloted the plane that dropped the atomic bomb on Hiroshima in World War 2.,6.9,1063,$ 1397000,"","",,29,7,6.9,99.6481911506291,690
tt0044941,L'amore più grande,My Son John,1952,1952-04-08,Drama,122,USA,English,Leo McCarey,"Myles Connolly, John Lee Mahin",Rainbow Productions,"Helen Hayes, Van Heflin, Dean Jagger, Robert Walker, Minor Watson, Frank McHugh, Richard Jaeckel, James Young, Lee Aaker, David Bond, Gail Bonney, Russ Conway, Bill McLean, Frances Morris, Erskine Sanford","The Jeffersons are the ideal picture-perfect all-American family in a small town, but their eldest son John returns home after a long absence spouting views that cause them to worry he may be a Communist.",5.6,533,"","","",,34,16,5.6,76.5036743777163,560
tt0046374,Storia di tre amori,The Story of Three Loves,1953,1953-03-26,"Drama, Fantasy, Music",122,USA,"English, French","Vincente Minnelli, Gottfried Reinhardt","John Collier, George Froeschel",Metro-Goldwyn-Mayer (MGM),"Pier Angeli, Ethel Barrymore, Leslie Caron, Kirk Douglas, Farley Granger, James Mason, Moira Shearer, Agnes Moorehead, Ricky Nelson, Zsa Zsa Gabor, Richard Anderson, Argentina Brunetti, John Pickard, Frank Wilcox",An anthology film consisting of three very different stories about love set in Europe and told in flashback.,7,1074,"","","",,23,7,7,101.220090033957,700
tt0047315,Ôsaka no yado,Ôsaka no yado,1954,1954-04-20,Drama,122,Japan,Japanese,Heinosuke Gosho,"Heinosuke Gosho, Takitarô Minakami",Shintôhô Pictures,"Shûji Sano, Nobuko Otowa, Mitsuko Mito, Hiroko Kawasaki, Sachiko Hidari, Kyôko Anzai, Eiko Miyoshi, Haruo Tanaka, Toshio Hosokawa, Toranosuke Ogawa, Jun Tatara, Kamatari Fujiwara, Hisao Toake, Akira Nakamura, Hiroshi Hayashi","An Inn at Osaka, rarely seen outside Japan, follows the story of an insurance company executive from Tokyo, Mr. Mito, who is demoted to the Osaka office. He takes a room at a small inn and tries to rebuild his life.",7.4,187,"","","",,3,4,7.4,104.693481421787,740
