imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0050188,Mother India,Mother India,1957,1957-10-25,"Drama, Musical, Family",172,India,Hindi,Mehboob Khan,"Wajahat Mirza, S. Ali Raza",Mehboob Productions,"Nargis, Sunil Dutt, Rajendra Kumar, Raaj Kumar, Kanhaiyalal Chaturvedi, Jilloo Maa, Kumkum, Chanchal, Sheela Naik, Mukri, Siddiqui, Ram Shastri, Fakir Mohammad, Geeta, Hameeda","In this melodrama, a poverty-stricken woman raises her sons through many trials and tribulations. But no matter the struggles, always sticks to her own moral code.",8.1,8348,"","","",53,25,27,8.1,111.810377221374,810
tt0057115,La grande fuga,The Great Escape,1963,1963-08-30,"Adventure, Drama, History",172,USA,"English, German, French, Russian, Spanish",John Sturges,"Paul Brickhill, James Clavell",The Mirisch Company,"Steve McQueen, James Garner, Richard Attenborough, James Donald, Charles Bronson, Donald Pleasence, James Coburn, Hannes Messemer, David McCallum, Gordon Jackson, John Leyton, Angus Lennie, Nigel Stock, Robert Graf, Jud Taylor",Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.,8.2,219677,$ 4000000,"",$ 227940,86,363,111,8.2,115.863968790847,820
tt0059742,Tutti insieme appassionatamente,The Sound of Music,1965,1965-12-22,"Biography, Drama, Family",172,USA,"English, German",Robert Wise,"George Hurdalek, Howard Lindsay",Robert Wise Productions,"Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn, Peggy Wood, Charmian Carr, Heather Menzies-Urich, Nicholas Hammond, Duane Chase, Angela Cartwright, Debbie Turner, Kym Karath, Anna Lee, Portia Nelson, Ben Wright",A woman leaves an Austrian convent to become a governess to the children of a Naval officer widower.,8,198561,$ 8200000,$ 159287539,$ 159413574,63,486,137,8,114.529441309082,800
tt0061073,Teesri Manzil,Teesri Manzil,1966,1966-10-21,"Comedy, Musical, Mystery",172,India,Hindi,Vijay Anand,"Nasir Hussain, Nasir Hussain",Nasir Hussain Films,"Shammi Kapoor, Asha Parekh, Raj Mehra, Prem Chopra, Laxmi Chhaya, Neeta, Sabina, Salim Khan, Rashid Khan, Ram Avtar, Haroon, Iftekhar, Indira Bansal, S.N. Banerjee, Bazid Khan","A woman blames a nightclub drummer for the suspicious death of her sister, and seeks revenge. However, the pair work together to solve the mystery and become romantically involved, after he introduces himself under another name.",7.7,1074,"","","",,11,3,7.7,112.188969381644,770
tt0066206,"Patton, generale d'acciaio",Patton,1970,1970-03-13,"Biography, Drama, War",172,USA,"English, German, French, Russian, Arabic, Italian",Franklin J. Schaffner,"Francis Ford Coppola, Edmund H. North",Twentieth Century Fox,"George C. Scott, Karl Malden, Stephen Young, Michael Strong, Carey Loftin, Albert Dumortier, Frank Latimore, Morgan Paull, Karl Michael Vogler, Bill Hickman, Pat Zurica, James Edwards, Lawrence Dobkin, David Bauer, John Barrie",The World War II phase of the career of controversial American general,7.9,92387,$ 12000000,$ 61749765,$ 61749765,91,292,126,7.9,111.890885036771,790
tt0078204,Satyam Shivam Sundaram: Love Sublime,Satyam Shivam Sundaram: Love Sublime,1978,1978-03-22,"Drama, Romance",172,India,Hindi,Raj Kapoor,Jainendra Jain,R.K. Films Ltd.,"Shashi Kapoor, Zeenat Aman, Kanhaiyalal Chaturvedi, A.K. Hangal, David Abraham, Hari Shivdasani, Leela Chitnis, Sheetal, Padmini Kolhapure, Baby Komal, Tun Tun, Vishwa Mehra, Mansaram, H.L. Pardesi, Ram Shastri","Rupa (Zeenat Aman) grew up being cursed as """"unlucky"""" in the village she was born in. Her mother died during childbirth. Then a kitchen accident leaves half her face disfigured. This is an ...",7.1,937,"","","",,13,,7.1,96.7584675559952,710
tt0096390,Vijay,Vijay,1988,1988-08-11,"Action, Drama, Romance",172,India,Hindi,Yash Chopra,"",Yash Raj Films,"Anil Kapoor, Rajesh Khanna, Rishi Kapoor, Hema Malini, Meenakshi Sheshadri, Anupam Kher, Sonam, Raj Babbar, Moushumi Chatterjee, Gulshan Grover, Saeed Jaffrey, Shakti Kapoor, Manmohan Krishna, Arjun Sablok, Vikas Anand",Vijay is a story about people that are bound by relationships of love and friendship and how they become foes and take up weapons against each other.,5.6,207,"","","",,5,,5.6,81.1171338446521,560
tt0099429,Dil,Dil,1990,1990-06-22,"Comedy, Drama, Romance",172,India,Hindi,Indra Kumar,"Rajeev Kaul, Rajeev Kaul",Maruti International,"Aamir Khan, Madhuri Dixit, Saeed Jaffrey, Deven Verma, Anupam Kher, Shammi, Padma Rani, Rajesh Puri, Satyendra Kapoor, Adi Irani, Dinesh Hingoo, Viju Khote, Birbal, Manmauji, Babbanlal Yadav","A man pretends to be a rich industrialist to improve his son's chances of marrying in to wealth, but his plan backfires on him.",6.7,4794,"","","",,10,,6.7,92.9702308610828,670
tt0099869,Izzatdaar,Izzatdaar,1990,1990-03-16,"Action, Crime, Drama",172,India,Hindi,"K. Bapaiah, J. Hemambar",Shafiq Ansari,Divya Films Combines,"Shakti Kapoor, Asrani, Shiva Rindani, Yunus Parvez, Master Ankur, Tina Ghai, Tej Sapru, Bharathi, Guddi Maruti, Jaya Mathur, Alagu, Vikas Anand, Rakesh Bedi, Dilip Dhawan, Madhuri Dixit","Brahmdutt, a rich Steel Baron is falsely convicted in the murder of his best friend and business partner Premchand. When in prison, Brahmdutt finds out from sources that his son in law ...",5.3,171,"","","",,1,,5.3,71.2539154131372,530
tt0119491,Lahoo Ke Do Rang,Lahoo Ke Do Rang,1997,1997-03-21,"Action, Drama",172,India,Hindi,Mehul Kumar,"Anwar Khan, Mehul Kumar",A.G. Films,"Naseeruddin Shah, Akshay Kumar, Karisma Kapoor, Farha Naaz, Suresh Oberoi, Mukesh Rishi, Farida Jalal, Mahesh Anand, Alok Nath, Tej Sapru, Mushtaq Khan, Avtar Gill, Sheeba, Navin Nischol, Shashikala","Customs Officer Bharat Srivastav lives with his wife, Sangita, a sister, Rajni and a small son, Bunty; he gets Rajni marry to police inspector, Gautam. His attempts to expose the criminal ...",4.6,579,"","","",,1,1,4.6,65.3172404538351,460
