imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0017750,Chicago,Chicago,1927,1927-12-23,"Comedy, Crime, Drama",118,USA,English,Frank Urson,"Maurine Dallas Watkins, Lenore J. Coffee",DeMille Pictures Corporation,"Phyllis Haver, Victor Varconi, Virginia Bradford, Robert Edeson, Eugene Pallette, Warner Richmond, T. Roy Barnes, Clarence Burton, Julia Faye, May Robson, Viola Louie","A wild jazz-loving and boozing wife Roxie Hart, kills her boyfriend in cold blood after he leaves her.",7.1,374,$ 264397,"","",,13,14,7.1,100.250727418447,710
tt0023685,The Wet Parade,The Wet Parade,1932,1932-03-26,"Drama, History, Romance",118,USA,English,Victor Fleming,"John Lee Mahin, Upton Sinclair",Metro-Goldwyn-Mayer (MGM),"Dorothy Jordan, Lewis Stone, Neil Hamilton, Emma Dunn, Frederick Burton, Reginald Barlow, John Larkin, Gertrude Howard, Robert Young, Walter Huston, Jimmy Durante, Wallace Ford, Myrna Loy, Joan Marsh, John Miljan",The evils of alcohol before and during prohibition become evident as we see its effects on the rich Chilcote family.,6.3,395,"","","",,21,11,6.3,90.5311996967161,630
tt0025397,La leggenda di Liliom,Liliom,1934,1934-05-15,"Drama, Fantasy",118,France,French,Fritz Lang,"Ferenc Molnár, Robert Liebmann",Les Productions Fox Europa,"Charles Boyer, Madeleine Ozeray, Robert Arnoux, Roland Toutain, Alexandre Rignault, Henri Richard, Marcel Barencey, Raoul Marco, Antonin Artaud, Léon Arvel, René Stern, Mimi Funes, Maximilienne, Viviane Romance, Mila Parély","Two women love the same man in a world of few prospects. In Budapest, Liliom is a """"public figure,"""" a rascal who's a carousel barker, loved by the experienced merry-go-round owner and by a ...",6.9,1029,"","","",,14,23,6.9,94.9806950542026,690
tt0027902,I lloyds di Londra,Lloyds of London,1936,1937-01-29,"Drama, History, Romance",118,USA,"English, French",Henry King,"Ernest Pascal, Walter Ferris",Twentieth Century Fox,"Freddie Bartholomew, Madeleine Carroll, Guy Standing, Tyrone Power, C. Aubrey Smith, Virginia Field, Douglas Scott, George Sanders, J.M. Kerrigan, Una O'Connor, Forrester Harvey, Gavin Muir, E.E. Clive, Miles Mander, Montagu Love",Blake is in love with an aristocratic woman whose husband seriously injures him. Blake's friendship with Lord Nelson provides the basis for Blake's part in the growth of Lloyd's insurance ...,7,965,$ 850000,"","",,20,7,7,95.3662400707425,700
tt0029377,Parnell,Parnell,1937,1937-06-04,"Biography, Drama, Romance",118,USA,English,John M. Stahl,"John Van Druten, S.N. Behrman",Metro-Goldwyn-Mayer (MGM),"Clark Gable, Myrna Loy, Edna May Oliver, Edmund Gwenn, Alan Marshal, Donald Crisp, Billie Burke, Berton Churchill, Donald Meek, Montagu Love, Byron Russell, Brandon Tynan, Phyllis Coghlan, Neil Fitzgerald, George Zucco","The life of Irish politician Charles Stewart Parnell, following from 1880 onward his struggle to secure Home Rule, pursued in prison, Parliament, and elsewhere. Emphasis is on the ...",5.4,455,$ 1547000,"","",,15,3,5.4,75.3050520417763,540
tt0029394,Le perle della corona,Les perles de la couronne,1937,1937-05-12,"Comedy, History",118,France,"French, English, Italian",Sacha Guitry,"Sacha Guitry, Christian-Jaque",Cinéas,"Jacqueline Delubac, Sacha Guitry, Lyn Harding, Renée Saint-Cyr, Enrico Glori, Ermete Zacconi, Barbara Shaw, Marguerite Moreno, Arletty, Marcel Dalio, Claude Dauphin, Robert Seller, Ponzio, Andrews Engelmann, Yvette Pienne","Three narrators (French writer Jean Martin, an English royal equerry, and a papal chamberlain) tell the story of seven matched pearls, four of them now in the British Crown. Episodes whirl ...",7,471,"","","",,9,7,7,97.0568131465063,700
tt0029440,Il principe e il povero,The Prince and the Pauper,1937,1937-05-08,"Adventure, Drama, Family",118,USA,English,"William Keighley, William Dieterle","Mark Twain, Laird Doyle",First National Pictures,"Errol Flynn, Claude Rains, Henry Stephenson, Barton MacLane, Billy Mauch, Robert J. Mauch, Alan Hale, Eric Portman, Lionel Pape, Leonard Willey, Murray Kinnell, Halliwell Hobbes, Phyllis Barry, Ivan F. Simpson, Montagu Love",A poor boy named Tom Canty and the Prince of Wales exchange identities but events force the pair to experience each other's lives as well.,7.2,2276,"","","",,25,8,7.2,98.6201649075569,720
tt0032255,Bismarck,Bismarck,1940,1940-12-06,"Biography, Drama",118,Germany,German,Wolfgang Liebeneiner,"Rolf Lauckner, Wolfgang Liebeneiner",Tobis Filmkunst,"Paul Hartmann, Friedrich Kayßler, Lil Dagover, Käthe Haack, Maria Koppenhöfer, Walter Franck, Ruth Hellberg, Werner Hinz, Margret Militzer, Karl Schönböck, Günther Hadank, Hellmuth Bergmann, Karl Haubenreißer, Otto Gebühr, Jaspar von Oertzen","A biographical film of Otto von Bismarck, the Prime Minister of Prussia, and how he and his policies - including aggressive war - helped to unite Germany.",6.5,157,"","","",,4,,6.5,91.9433858945188,650
tt0033729,Com'era verde la mia valle,How Green Was My Valley,1941,1946-05-04,"Drama, Family",118,USA,"English, Welsh",John Ford,"Philip Dunne, Richard Llewellyn",Twentieth Century Fox,"Walter Pidgeon, Maureen O'Hara, Anna Lee, Donald Crisp, Roddy McDowall, John Loder, Sara Allgood, Barry Fitzgerald, Patric Knowles, Welsh Singers, Morton Lowry, Arthur Shields, Ann E. Todd, Frederick Worlock, Richard Fraser","At the turn of the century in a Welsh mining village, the Morgans, he stern, she gentle, raise coal-mining sons and hope their youngest will find a better life.",7.7,20806,$ 1250000,"","",,154,94,7.7,108.959168885746,770
tt0034485,I ragazzi di Broadway,Babes on Broadway,1941,1942-01-01,"Comedy, Musical, Romance",118,USA,English,Busby Berkeley,"Fred F. Finklehoffe, Fred F. Finklehoffe",Metro-Goldwyn-Mayer (MGM),"Mickey Rooney, Judy Garland, Fay Bainter, Virginia Weidler, Ray McDonald, Richard Quine, Donald Meek, Alexander Woollcott, Luis Alberni, James Gleason, Emma Dunn, Frederick Burton, Cliff Clark, William Post Jr., Carl Stockdale","Tommy Williams desperately wants to get to Broadway, but as he is only singing in a spaghetti house for tips he is a long way off. He meets Penny Morris, herself no mean singer, and through...",6.7,1329,$ 940068,"","",,36,7,6.7,98.540188629141,670
