imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0015310,The Sea Hawk,The Sea Hawk,1924,1924-06-14,"Adventure, Drama, Romance",123,USA,English,Frank Lloyd,"Rafael Sabatini, J.G. Hawks",Frank Lloyd Productions,"Milton Sills, Enid Bennett, Lloyd Hughes, Wallace Beery, Marc McDermott, Wallace MacDonald, Bert Woodruff, Claire Du Brey, Lionel Belmore, Christina Montt, Albert Prisco, Frank Currier, William Collier Jr., Medea Radzina, Fred DeSilva",A wrongly convicted English gentleman goes from galley slave to pirate captain.,7,466,"",$ 780187,"",,10,7,7,98.7035095857338,700
tt0021746,I pionieri del West,Cimarron,1931,1931-02-09,"Drama, Western",123,USA,"English, French",Wesley Ruggles,"Edna Ferber, Howard Estabrook",RKO Radio Pictures,"Richard Dix, Irene Dunne, Estelle Taylor, Nance O'Neil, William Collier Jr., Roscoe Ates, George E. Stone, Stanley Fields, Robert McWade, Edna May Oliver, Judith Barrett, Eugene Jackson, Roberta Gregory",A newspaper editor settles in an Oklahoma boom town with his reluctant wife at the end of the nineteenth century.,5.9,5304,$ 1433000,"","",70,75,40,5.9,86.2060677613333,590
tt0027948,Maria di Scozia,Mary of Scotland,1936,1936-08-28,"Biography, Drama, History",123,USA,English,"John Ford, Leslie Goodwins","Dudley Nichols, Maxwell Anderson",RKO Radio Pictures,"Katharine Hepburn, Fredric March, Florence Eldridge, Douglas Walton, John Carradine, Robert Barrat, Gavin Muir, Ian Keith, Moroni Olsen, William Stack, Ralph Forbes, Alan Mowbray, Frieda Inescort, Donald Crisp, David Torrence",The recently widowed Mary Stuart returns to Scotland to reclaim her throne but is opposed by her half-brother and her own Scottish lords.,6.3,2243,"","","",,28,19,6.3,83.2057253266483,630
tt0029499,Rosalie,Rosalie,1937,1937-12-24,"Drama, Musical",123,USA,English,W.S. Van Dyke,"William Anthony McGuire, Guy Bolton",Metro-Goldwyn-Mayer (MGM),"Nelson Eddy, Eleanor Powell, Frank Morgan, Edna May Oliver, Ray Bolger, Ilona Massey, Billy Gilbert, Reginald Owen, Tom Rutherford, Clay Clement, Virginia Grey, George Zucco, Oscar O'Shea, Jerry Colonna, Janet Beecher","West Point cadet Dick Thorpe falls in love with a girl, who turns out to be a princess from an European kingdom.",6.1,425,$ 2000000,"","",,20,4,6.1,86.376120001534,610
tt0033627,Gli invasori,49th Parallel,1941,1952-02-29,"Drama, Thriller, War",123,UK,"English, French, German",Michael Powell,"Emeric Pressburger, Rodney Ackland",Ortus Films,"Leslie Howard, Raymond Massey, Laurence Olivier, Anton Walbrook, Eric Portman, Glynis Johns, Niall MacGinnis, Finlay Currie, Raymond Lovell, John Chandos, Basil Appleby, Eric Clavering, Charles Victor, Ley On, Richard George","A World War II U-boat crew are stranded in northern Canada. To avoid internment, they must make their way to the border and get into the still-neutral U.S.",7.3,5750,GBP 132000,"","",,73,49,7.3,101.727655297878,730
tt0035244,Vento selvaggio,Reap the Wild Wind,1942,1945-07-27,"Action, Adventure, Drama",123,USA,English,Cecil B. DeMille,"Alan Le May, Charles Bennett",Paramount Pictures,"Ray Milland, John Wayne, Paulette Goddard, Raymond Massey, Robert Preston, Lynne Overman, Susan Hayward, Charles Bickford, Walter Hampden, Louise Beavers, Martha O'Driscoll, Elisabeth Risdon, Hedda Hopper, Victor Kilian, Oscar Polk","Florida ship salvager, Loxi, falls for Jack, captain of a ship wrecked on the Key West shore. However, their romance is complicated by the arrival of another suitor, and eventually leads to tragedy.",6.7,2851,$ 4000000,"","",,49,26,6.7,92.4531400630569,670
tt0037120,Gran premio,National Velvet,1944,1949-09-16,"Drama, Family, Sport",123,USA,English,Clarence Brown,"Enid Bagnold, Theodore Reeves",Metro-Goldwyn-Mayer (MGM),"Mickey Rooney, Donald Crisp, Elizabeth Taylor, Anne Revere, Angela Lansbury, Jackie 'Butch' Jenkins, Juanita Quigley, Arthur Treacher, Reginald Owen, Norma Varden, Terry Kilburn, Arthur Shields, Aubrey Mather, Alec Craig, Eugene Loring",A jaded former jockey helps a young girl prepare a wild but gifted horse for England's Grand National Sweepstakes.,7.3,6276,"","","",,73,19,7.3,100.548681054104,730
tt0039806,Il mare d'erba,The Sea of Grass,1947,1947-04-25,"Drama, Western",123,USA,English,Elia Kazan,"Marguerite Roberts, Vincent Lawrence",Metro-Goldwyn-Mayer (MGM),"Spencer Tracy, Katharine Hepburn, Robert Walker, Melvyn Douglas, Phyllis Thaxter, Edgar Buchanan, Harry Carey, Ruth Nelson, William 'Bill' Phillips, Robert Armstrong, James Bell, Robert Barrat, Charles Trowbridge, Russell Hicks, Trevor Bardette","On America's frontier, a St. Louis woman marries a New Mexico cattleman who is seen as a tyrant by the locals.",6.3,1870,$ 2349000,"","",,35,5,6.3,86.8334577363999,630
tt0047021,Geroite na Shipka,Geroite na Shipka,1955,1955-04-25,"Drama, History, War",123,"Soviet Union, Bulgaria","Russian, Bulgarian",Sergey Vasilev,Arkadi Perventsev,Lenfilm Studio,"Ivan Pereverzev, Viktor Avdyushko, Georgiy Yumatov, Konstantin Sorokin, Petko Karlukovsky, Apostol Karamitev, Anatoliy Alekseev, Evgeniy Samoylov, Aleksandr Smirnov, Nikolai Massalitinov, Nikolai Simonov, Bruno Frejndlikh, Stefan Pejchev, Zheni Bozhinova, Katya Chukova",Epic historical drama. The Russo - Turkish War of Liberation of 1878 and the role of the Bulgarian Volunteer Gorps.,6.9,252,"","","",,3,1,6.9,95.3558420047984,690
tt0047818,Gli amanti del Tago,Les amants du Tage,1954,1955-02-08,"Drama, Romance",123,France,French,Henri Verneuil,"Joseph Kessel, Jacques Companéez",ECC,"Daniel Gélin, Françoise Arnoul, Trevor Howard, Marcel Dalio, Amália Rodrigues, Jacques Moulières, Ginette Leclerc, Georges Chamarat, Betty Stockfeld, Jaime Santos, Aram Stephan, Artur Ramos",He is a French taxi driver in Lisbon carrying the scars of a wife's infidelity that ended in tragedy when he found her with his lover upon returning from the war. She is a French woman in ...,6.9,113,"","","",,5,2,6.9,94.548282928231,690
