imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0013556,Robin Hood,Robin Hood,1922,1922-10-18,"Adventure, Family, Romance",143,USA,English,Allan Dwan,Douglas Fairbanks,Douglas Fairbanks Pictures,"Wallace Beery, Sam De Grasse, Enid Bennett, Paul Dickey, William Lowery, Roy Coulson, Billie Bennett, Merrill McCormick, Wilson Benge, Willard Louis, Alan Hale, Bud Geary, Lloyd Talman, Douglas Fairbanks",A nobleman becomes the vigilante Robin Hood who protects the oppressed English people from the tyrannical Prince John.,7.2,1971,$ 1500000,"","",,25,19,7.2,99.6702220028174,720
tt0014605,La suora bianca,The White Sister,1923,1923-09-05,"Drama, Romance",143,USA,English,Henry King,"Francis Marion Crawford, George V. Hobart",Inspiration Pictures,"Lillian Gish, Ronald Colman, Gail Kane, J. Barney Sherry, Charles Lane, Juliette La Violette, Gustavo Serena, Alfredo Bertone, Roman Ibanez, Alfredo Martinelli, Ida Carloni Talli, Giovanni Viccola, Antonio Barda, Giacomo D'Attino, Michele Gualdi","A young woman becomes a nun when she believes her sweetheart has been killed, but things get complicated when he returns alive.",6.8,390,"",$ 657532,"",,17,3,6.8,94.9680545218826,680
tt0015175,I Nibelunghi: Sigfrido,Die Nibelungen: Siegfried,1924,1924-12-15,"Adventure, Drama, Fantasy",143,Germany,German,Fritz Lang,"Fritz Lang, Thea von Harbou",Decla-Bioscop AG,"Gertrud Arnold, Margarete Schön, Hanna Ralph, Paul Richter, Theodor Loos, Hans Carl Mueller, Erwin Biswanger, Bernhard Goetzke, Hans Adalbert Schlettow, Hardy von Francois, Georg John, Frida Richard, Yuri Yurovsky, Iris Roberts, Fritz Alberti","Siegfried, son of King Sigmund, hears of the beautiful sister of Gunter, King of Worms, Kriemhild. On his way to Worms, he kills a dragon and finds a treasure, the Hort. He helps Gunther to...",8.1,5082,"","","",,29,51,8.1,115.352450610633,810
tt0032156,La storia dell'ultimo crisantemo,Zangiku monogatari,1939,1939-10-10,"Drama, Romance",143,Japan,Japanese,Kenji Mizoguchi,"Matsutarô Kawaguchi, Shôfû Muramatsu",Shochiku,"Shôtarô Hanayagi, Kôkichi Takada, Ryôtarô Kawanami, Kinnosuke Takamatsu, Jun'nosuke Hayama, Tamitaro Onoue, Ichirô Yûki, Kômei Minami, Jin'ichi Amano, Haruo Inoue, Sumao Ishihara, Kô Hirota, Minpei Tomimoto, Eijirô Hose, Nobuko Fushimi","The adopted son of a legendary actor, and an aspiring star himself, turns to his infant brother's wet nurse for support and affection - only for her to give up everything for her beloved's glory.",7.9,3091,"","",$ 6125,,14,37,7.9,106.431101806065,790
tt0043307,Baazi,Baazi,1951,1951,"Crime, Drama, Musical",143,India,Hindi,Guru Dutt,"Guru Dutt, Balraj Sahni",Navketan International Films,"Dev Anand, Geeta Bali, Kalpana Kartik, Roopa Verman, K.N. Singh, Johnny Walker, Krishan Dhawan, Rashid Khan, Habib, Srinath, Rashid Ahmed, Abu Baker, Nirmal Kumar",An ace gambler is forced to join a gambling syndicate in order to pay for the treatment of his ill sister and is framed for murder when he expresses his desire to get out.,7.3,304,"","","",,4,1,7.3,102.472309721909,730
tt0044741,Vivere,Ikiru,1952,1952-10-09,Drama,143,Japan,Japanese,Akira Kurosawa,"Akira Kurosawa, Shinobu Hashimoto",Toho Company,"Takashi Shimura, Shin'ichi Himori, Haruo Tanaka, Minoru Chiaki, Miki Odagiri, Bokuzen Hidari, Minosuke Yamada, Kamatari Fujiwara, Makoto Kobori, Nobuo Kaneko, Nobuo Nakamura, Atsushi Watanabe, Isao Kimura, Masao Shimizu, Yûnosuke Itô",A bureaucrat tries to find a meaning in his life after he discovers he has terminal cancer.,8.3,65369,"",$ 60239,$ 90773,,218,129,8.3,113.885260019185,830
tt0048937,Alessandro il grande,Alexander the Great,1956,1956-03-23,"Biography, Drama, History",143,"Spain, USA",English,Robert Rossen,Robert Rossen,C.B. Films S.A.,"Richard Burton, Fredric March, Claire Bloom, Barry Jones, Harry Andrews, Stanley Baker, Niall MacGinnis, Peter Cushing, Michael Hordern, Marisa de Leza, Gustavo Rojo, Rubén Rojo, Peter Wyngarde, Helmut Dantine, William Squire","The life and military conquests of Alexander III of Macedon (July 20/21, 356 - June 10/11, 323 B.C.), commonly known as Alexander the Great.",5.8,3265,$ 4000000,"","",,46,22,5.8,83.1218217985567,580
tt0050322,Due occhi e dodici mani,Do Ankhen Barah Haath,1957,1957,"Comedy, Crime, Drama",143,India,"Hindi, English",Shantaram Rajaram Vankudre,G.D. Madgulkar,Rajkamal Kala Mandir,"Shantaram Rajaram Vankudre, Sandhya, Ulhas, B.M. Vyas, Paul Sharma, S.K. Singh, Gajendra, G. Ingawale, Chandarkar, Tyagraj, Asha Devi, Shankarrao Bhosle, Samar, Sunil, Baburao Pendharkar","Progressive, reform-minded young warden gets permission to take six surly murderers from prison to dilapidated country farm, to rehabilitate it and themselves through hard work and kindly guidance.",8.4,1625,"","","",,14,3,8.4,122.072065147398,840
tt0051383,La signora mia zia,Auntie Mame,1958,1959-09-04,"Comedy, Drama, Romance",143,USA,"English, French, Russian, Hindi",Morton DaCosta,"Betty Comden, Adolph Green",Warner Bros.,"Rosalind Russell, Forrest Tucker, Coral Browne, Fred Clark, Roger Smith, Patric Knowles, Peggy Cass, Jan Handzlik, Joanna Barnes, Pippa Scott, Lee Patrick, Willard Waterman, Robin Hughes, Connie Gilchrist, Yuki Shimoda",An orphan goes to live with his free-spirited aunt. Conflict ensues when the executor of his father's estate objects to the aunt's lifestyle.,7.9,10152,$ 2240000,"","",,125,21,7.9,104.183743702451,790
tt0053833,La francese e l'amore,La française et l'amour,1960,1960-09-23,Comedy,143,"France, Italy",French,"Michel Boisrond, Christian-Jaque","Félicien Marceau, Louise de Vilmorin",Paris Elysées Films,"Jacqueline Porel, Pierre-Jean Vaillard, Darry Cowl, Micheline Dax, Noël Roquevert, Paulette Dubost, Martine Lambert, Alain Morat, Jacques Duby, Pierre Paulet, Sophie Desmarets, Annie Sinigalia, Pierre Mondy, Roger Pierre, Pierre-Louis",The seven stages of woman - seven stories about French women and love in the sixties.,6.3,148,"","","",,4,1,6.3,86.519436933578,630
