imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0039636,Il lutto si addice ad Elettra,Mourning Becomes Electra,1947,1947-11-19,Drama,159,USA,English,Dudley Nichols,Eugene O'Neill,RKO Radio Pictures,"Rosalind Russell, Michael Redgrave, Raymond Massey, Katina Paxinou, Leo Genn, Kirk Douglas, Nancy Coleman, Henry Hull, Sara Allgood, Thurston Hall, Walter Baldwin, Elisabeth Risdon, Erskine Sanford, Jimmy Conlin, Lee Baker","Eugene O'Neill's updated version of the Oresteia set in New England, after the American Civil War.",6.5,962,"",$ 435000,"",,40,10,6.5,87.7950093282292,650
tt0047990,Devdas,Devdas,1955,1955-12-30,"Drama, Musical, Romance",159,India,Hindi,Bimal Roy,"Rajinder Singh Bedi, Saratchandra Chatterjee",Bimal Roy Productions,"Dilip Kumar, Suchitra Sen, Vyjayanthimala, Motilal, Nasir Hussain, Murad, Kanhaiyalal Chaturvedi, Moni Chatterjee, Iftekhar, Shivraj, Nana Palsikar, Ashim Kumar, Ram Kumar, Vikram Kapoor, Ved",The scion of a wealthy landowner family turns to alcohol and self-pity and slowly self-destructs after class differences force him to break off his relationship with his childhood sweetheart.,8,1641,"","","",,12,7,8,109.125517105016,800
tt0054769,Il delitto non paga,Le crime ne paie pas,1962,1962-07-06,"Comedy, Crime, Drama",159,"France, Italy",French,Gérard Oury,"Jean Aurenche, Pierre Boileau",Cosmas,"Danielle Darrieux, Edwige Feuillère, Annie Girardot, Rina Morelli, Michèle Morgan, Perrette Pradier, Rosanna Schiaffino, Pierre Brasseur, Gino Cervi, Gabriele Ferzetti, Paul Guers, Serge Lifar, Christian Marquand, Philippe Noiret, Jean Servais",Husband tries to kill his wife with a help of the plan he saw in a film. But reality is not a film.,6.1,110,"","","",,3,1,6.1,86.2951380129643,610
tt0059677,Sugata Sanshiro,Sugata Sanshiro,1965,1965-05-29,"Action, Drama",159,Japan,Japanese,Seiichirô Uchikawa,"Akira Kurosawa, Tsuneo Tomita",Kurosawa Production Co.,"Yûzô Kayama, Tsutomu Yamazaki, Eiji Okada, Takashi Shimura, Bokuzen Hidari, Daisuke Katô, Yumiko Kokonoe, Tatsuhiko Namisato, Kinji Matsueda, Hiroshi Aoyama, Yoshirô Aoki, Kenji Kodama, Yoji Arisawa, Toshio Chiba, Chôko Iida","The story of Sanshiro Sugata, a young man who wants to learn the new art of judo. A wise teacher reveals to Sanshiro that judo is not merely a means of combat nor a demonstration of ...",7.4,353,"","","",,1,2,7.4,99.4683969650244,740
tt0061072,Teesri Kasam,Teesri Kasam,1966,1966,"Comedy, Drama, Romance",159,India,"Hindi, Bhojpuri, Urdu",Basu Bhattacharya,"Phanishwar Nath Renu, Nabendu Ghosh",Image Makers,"Raj Kapoor, Waheeda Rehman, Dulari, Iftekhar, Asit Kumar Sen, C.S. Dubey, Krishan Dhawan, Vishwa Mehra, Samar Chatterjee, Pardesi, A.K. Hangal, Shivji Bhai, Mansaram, Ratan Gaurang, Pachhi",A naive bullock-cart driver falls for a traveling courtesan.,8,700,"","","",,7,2,8,112.125620224686,800
tt0065670,12 stulev,12 stulev,1971,1971-06-21,"Adventure, Comedy, Crime",159,Soviet Union,"Russian, Lithuanian, German, Georgian, French",Leonid Gaidai,"Ilya Ilf, Yevgeni Petrov",Mosfilm,"Archil Gomiashvili, Sergey Filippov, Mikhail Pugovkin, Natalya Krachkovskaya, Natalya Vorobyova, Glikeriya Bogdanova-Chesnokova, Nina Grebeshkova, Yuriy Nikulin, Natalya Varley, Klara Rumyanova, Leonid Gaidai, Igor Yasulovich, Georgiy Vitsin, Saveliy Kramarov, Viktor Pavlov",Two gentlemen of fortune from the times of Imperial Russia are looking for an uncountable treasure at the dawn of the Soviet Union age.,8.3,5654,"","","",,9,2,8.3,114.493589779175,830
tt0070809,Titas Ekti Nodir Naam,Titas Ekti Nodir Naam,1973,1973-07-27,"Drama, Family",159,"India, Bangladesh",Bengali,Ritwik Ghatak,"Advaita Malla Burman, Ritwik Ghatak","","Farid Ali, Fakrul Hasan Boiragi, Narayan Chakraborty, Banani Choudhury, Chetana Das, Ritwik Ghatak, Abul Hayat, Shafikul Islam, Sirajul Islam, Abul Khair, Khalil, Prabir Mitra, Golam Mustafa, Golam Rabbani, Sufia Rustam","A 1973 Bangladeshi film it describes the life of the fishermen on the bank of the Titas River in Brahmanbaria, Bangladesh.",7.5,931,"","","",,7,11,7.5,107.351055022473,750
tt0072100,Roti Kapada Aur Makaan,Roti Kapada Aur Makaan,1974,1974-10-18,"Action, Drama, Musical",159,India,Hindi,Manoj Kumar,Manoj Kumar,V.I.P. Films,"Manoj Kumar, Shashi Kapoor, Zeenat Aman, Moushumi Chatterjee, Prem Nath, Amitabh Bachchan, Dheeraj Kumar, Kamini Kaushal, Aruna Irani, Madan Puri, Krishan Dhawan, Sulochana Latkar, Manmohan, Raza Murad, Raj Mehra",Bharat faces challenges in leading his family after taking the responsibilities following his father's death.,6.9,692,"","","",,7,1,6.9,91.2755708036207,690
tt0072870,Dharam Karam,Dharam Karam,1975,1975-12-01,"Family, Drama",159,India,Hindi,Randhir Kapoor,"Prayag Raj, Prayag Raj",R.K. Films Ltd.,"Raj Kapoor, Randhir Kapoor, Rekha, Prem Nath, Dara Singh, Pinchoo Kapoor, Narendra Nath, Urmila Bhatt, Alka, Satyajeet, Baby Pinky, Master Sailesh, Aarti, Rajan Kapoor, Subash","Shankar is a hoodlum who lives in a shanty hut with his pregnant wife, Kanta, and makes a living as a career criminal. He prays to Lord Shiv that if he is blessed with a male child, he will...",6.1,130,"","","",,3,,6.1,78.8759359048552,610
tt0076727,Sluzhebnyy roman,Sluzhebnyy roman,1977,1977-10-26,"Comedy, Drama, Romance",159,Soviet Union,Russian,Eldar Ryazanov,"Emil Braginskiy, Emil Braginskiy",Mosfilm,"Alisa Freyndlikh, Andrey Myagkov, Svetlana Nemolyaeva, Oleg Basilashvili, Liya Akhedzhakova, Lyudmila Ivanova, Pyotr Shcherbakov, Nelli Pshyonnaya, Nadezhda Repina, Viktor Filippov, Alik Denisov, Gosha Zaranko, Kseniya Borozdina, Georgiy Burkov, Vera Burlakova","The life of entire statistical bureau becomes crazy when an ordinary worker, a shy man, falls in love with a boss, a strict woman.",8.3,7945,"","","",,14,3,8.3,112.412967957484,830
tt0077135,Akô-jô danzetsu,Akô-jô danzetsu,1978,1978-10-28,"Action, Adventure, Drama",159,Japan,Japanese,Kinji Fukasaku,"Kôji Takada, Kôji Takada",Toei Kyoto,"Shin'ichi Chiba, Kinnosuke Nakamura, Tsunehiko Watase, Masaomi Kondô, Toshirô Mifune, Kyôko Enami, Kasho Nakamura, Shinsuke Mikimoto, Shinsuke Ashida, Jun Fujimaki, Takuya Fujioka, Seizô Fukumoto, Mieko Harada, Nobuo Kaneko, Yoshi Katô","This is the story of """"The Forty-Seven Ronin."""" Based on historical events in 1701 -- 1702, the movie tells the tale of the Asano clan's downfall and the revenge of its former samurai on the ...",7.1,322,"","","",,5,4,7.1,103.897744507786,710
tt0096092,Shayad Vaghti Deegar,Shayad Vaghti Deegar,1988,1988-02-01,"Drama, Mystery, Thriller",159,Iran,Persian,Bahram Beizai,Bahram Beizai,Novin Film,"Susan Taslimi, Dariush Farhang, Simin Ansari, Siamak Atlassi, Ghodrat Latifi, Jamshid Layegh, Hossein Mahjoub, Ali-Reza Modjallal, Sirous Nasiri, Abdolreza Radmanesh, Saeid Sharifian",Mr. Modabber who is a dubber see his wife Kian sitting in a car of a stranger in one scene of a documentary he is been dubbing. With the help of the director and the editor of the ...,7.2,516,"","","",,1,6,7.2,106.16923212063,720
tt0100092,Maha-Sangram,Maha-Sangram,1990,1990-01-12,"Action, Drama, Romance",159,India,Hindi,Mukul Anand,"Anwar Khan, Nitin Manmohan",Neha Arts,"Vinod Khanna, Madhuri Dixit, Govinda, Shaheen, Kiran Kumar, Aditya Pancholi, Shakti Kapoor, Sonu Walia, Gulshan Grover, Iftekhar, Rajendra Nath, Raju Shrestha, Shammi, Amjad Khan, Dinesh Hingoo","Uttar Pradesh-based Vishal gets a telegram from Santa Cruz Police Station that his younger collegian brother, Arjun, is dead. Distraught he travels to Bombay, collects his brothers ashes, ...",5.7,135,"","","",,1,1,5.7,80.7305436275526,570
tt0100401,Pratibandh,Pratibandh,1990,1990-09-28,"Action, Drama",159,India,Hindi,Ravi Raja Pinisetty,"Anees Bazmee, Raviraja Pinisetty",Geetha Arts,"Chiranjeevi, Juhi Chawla, Rami Reddy, Harish Patel, J.V. Somayajulu, Kulbhushan Kharbanda, Shafi Inamdar, Sumalatha, Madan Jain, Reema Lagoo","Born in an orphanage, brought up by his strict and unrelenting school-master, Satyendra Sharma, young Siddhanth has not been shown any love or kindness in his entire life. Now he is grown ...",6.1,119,"","","",,,,6.1,83.8089851453114,610
tt0104404,Heer Ranjha,Heer Ranjha,1992,1992-08-07,"Drama, Romance",159,India,Hindi,Harmesh Malhotra,Mangal Dhillon,Eastern Films,"Anil Kapoor, Sridevi, Anupam Kher, Shammi Kapoor, Gufi Paintal, Pankaj Dheer, Tinnu Anand, Sushma Seth, Mangal Dhillon, Kunickaa Sadanand, Priti Sapru Walia, Rakesh Bedi, Girja Shankar, Satyendra Kapoor, Ram Mohan","A newer version of the popular love story of Heer (Sridevi) and Deedho (Anil Kapoor), who calls himself Ranjha after leaving his house and living incognito in Heer's village as a labourer ...",5.3,138,"","","",,2,,5.3,71.3437962481385,530
tt0104548,Jeevan Ek Sanghursh,Jeevan Ek Sanghursh,1990,1990-08-03,"Drama, Family",159,India,Hindi,Rahul Rawail,"Javed Akhtar, Javed Akhtar",Suresh Productions,"Rakhee Gulzar, Anil Kapoor, Madhuri Dixit, Anupam Kher, Paresh Rawal, Moon Moon Sen, Pankaj Dheer, Kanwaljit Singh, Abhinav Chaturvedi, Shehnaz Kudia, C.S. Dubey, Mangal Dhillon, Jaya Mathur, Master Antriksh, Rahul Singh","Karan, a thief, works for Dr. Devraj to help keep the evil don Rattan from taking over the city. His life changes when he finds his family that had disowned him when he was a child.",5,158,"","","",,,,5,70.7038848176336,500
tt0110280,Krantiveer,Krantiveer,1994,1994-07-22,"Action, Crime, Drama",159,India,Hindi,Mehul Kumar,K.K. Singh,NH Studioz,"Nana Patekar, Dimple Kapadia, Atul Agnihotri, Mamta Kulkarni, Farida Jalal, Paresh Rawal, Tinnu Anand, Mushtaq Khan, Ishrat Ali, Danny Denzongpa, Bindu, Shafi Inamdar, Girish Malik, Mahesh Anand, Sujit Kumar","Disowned by his parents at a young age, a man ends up in a small village controlled by underworld dons and some very powerful politicians. Lazy, alcoholic and unemployed, he gets influenced by a journalist with a positive mission.",7.4,1783,"","","",,8,1,7.4,101.976156161238,740
tt0110963,La regina Margot,La Reine Margot,1994,1994-08-26,"Biography, Drama, History",159,"France, Italy, Germany","French, Italian",Patrice Chéreau,"Alexandre Dumas, Danièle Thompson",Renn Productions,"Isabelle Adjani, Daniel Auteuil, Jean-Hugues Anglade, Vincent Perez, Virna Lisi, Dominique Blanc, Pascal Greggory, Claudio Amendola, Miguel Bosé, Asia Argento, Julien Rassam, Thomas Kretschmann, Jean-Claude Brialy, Jean-Philippe Écoffey, Albano Guaetta","Young Queen Margot finds herself trapped in an arranged marriage amidst a religious war between Catholics and Protestants. She hopes to escape with a new lover, but finds herself imprisoned by her powerful and ruthless family.",7.4,16034,DEM 42000000,$ 1304237,$ 1318578,,65,35,7.4,106.813469446238,740
tt0115751,Le onde del destino,Breaking the Waves,1996,1996-10-11,Drama,159,"Denmark, Sweden, France, Netherlands, Norway, Iceland, Spain, UK",English,Lars von Trier,"Lars von Trier, Peter Asmussen",ARTE,"Emily Watson, Stellan Skarsgård, Katrin Cartlidge, Jean-Marc Barr, Adrian Rawlins, Jonathan Hackett, Sandra Voe, Udo Kier, Mikkel Gaup, Roef Ragas, Phil McCall, Robert Robertson, Desmond Reilly, Sarah Gudgeon, Finlay Welsh","Oilman Jan is paralyzed in an accident. His wife, who prayed for his return, feels guilty; even more, when Jan urges her to have sex with another.",7.8,61165,"",$ 3803298,$ 3803298,76,242,96,7.8,107.173126694478,780
tt0116480,Hamsun,Hamsun,1996,1996-04-19,"Biography, Drama, War",159,"Denmark, Sweden, Norway, Germany","Norwegian, Swedish, German, Danish, English",Jan Troell,"Per Olov Enquist, Thorkild Hansen",Nordisk Film,"Max von Sydow, Ghita Nørby, Anette Hoff, Gard B. Eidsvold, Eindride Eidsvold, Åsa Söderling, Sverre Anker Ousdal, Erik Hivju, Edgar Selge, Ernst Jacobi, Svein Erik Brodal, Per Jansen, Jesper Christensen, Johannes Joner, Finn Schau",Norwegian Nobel Laureate Knut Hamsun's controversial support for the Nazi regime during WW2 and its consequences for the Hamsun family after the war.,7.1,1439,SEK 40000000,$ 50000,$ 50000,,9,13,7.1,99.9094677738508,710
tt0116763,Khamoshi: The Musical,Khamoshi: The Musical,1996,1996-08-09,"Drama, Musical, Romance",159,India,Hindi,Sanjay Leela Bhansali,"Sanjay Leela Bhansali, Sutapa Sikdar",Polygram Filmed Entertainment,"Manisha Koirala, Nana Patekar, Salman Khan, Seema Biswas, Raghuvir Yadav, Priya Parulekar, Pratik Gala, Himani Shivpuri, Sunil Shende, Anil Mehta, Helen, Ashok Lokhande, Sunil Rege, Hargurjeet Singh, Sanjay Jha",The daughter of deaf-mute parents seeks their understanding when she discovers a love for music.,7.5,2596,"","","",,8,4,7.5,110.962144897429,750
tt0117470,Return of Jewel Thief,Return of Jewel Thief,1996,1996-10-18,"Crime, Thriller",159,India,Hindi,Ashok Tyagi,"Sanjay Nirupam, Ranbir Pushp",Arshee Films,"Ashok Kumar, Dev Anand, Dharmendra, Jackie Shroff, Shilpa Shirodkar, Anu Agrawal, Madhoo, Prem Chopra, Surendra Pal, Anil Nagrath, Arun Bali, Sunil Dhawan, G.P. Singh, Hemant Choudhary, Ram P. Sethi","Multi-millionaire Vinay Kumar owns a show-room with Jewels found all over the world in different shape, style and fashion. In order to exhibit something new he seeks permission from the ...",4.9,101,"","","",,2,2,4.9,67.806274428167,490
