imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0004712,A tolonc,A tolonc,1915,1915-03-20,Drama,67,Hungary,Hungarian,Michael Curtiz,"Jenö Janovics, Ede Tóth",ProJa Filmgyár,"Lili Berky, Victor Varconi, Mari Jászai, Andor Szakács, Gyula Nagy, Marcsa Simon, István Szentgyörgyi, Alajos Mészáros, Kató Berky, Elemér Hetényi, Zoltán Gálosi, Endre Kertész, Fülöp Erdõs, Adorján Nagy, Mihály Fekete","Betty (Lili Berky, Duel For Nothing), a young woman living in the country, is told by her dying father that he is really her uncle and raised her as his own when her mother was sent to ...",6.3,165,"","","",,1,9,6.3,90.7164986744901,630
tt0005339,La vampira,A Fool There Was,1915,1915-01-12,Drama,67,USA,English,Frank Powell,"Porter Emerson Browne, Roy L. McCardell",Fox Film Corporation,"Runa Hodges, Mabel Frenyear, Edward José, May Allison, Clifford Bruce, Theda Bara, Victor Benoit, Frank Powell, Minna Gale, Creighton Hale",A married diplomat falls hopelessly under the spell of a predatory woman.,5.8,783,"","","",,20,14,5.8,84.7260968784324,580
tt0005680,Maciste,Maciste,1915,1915,Adventure,67,Italy,Italian,"Luigi Romano Borgnetto, Vincenzo Denizot","Agnes Fletcher Bain, Giovanni Pastrone",Itala Film,"Bartolomeo Pagano, Leone Papa, Clementina Gay, Amelia Chellini, Didaco Chellini, Ada Marangoni","A young girl, pursued by a band of conspirators, hides in a movie theatre where she watches the film Cabiria. She determines to seek the aid of that film's strongman, Maciste. When she ...",5.9,130,"","","",,3,5,5.9,83.2283151318439,590
tt0008827,Amarilly of Clothes-Line Alley,Amarilly of Clothes-Line Alley,1918,1918-03-11,"Comedy, Romance",67,USA,English,Marshall Neilan,"Frances Marion, Belle K. Maniates",Mary Pickford Company,"Mary Pickford, William Scott, Kate Price, Ida Waterman, Norman Kerry, Fred Goodwins, Margaret Landis, Tom Wilson","Amarilly comes from a large family in a working-class neighborhood. She is happy with her family and her boyfriend Terry, a bartender in a cafe. But one day she meets Gordon, a sculptor who...",5.8,740,"","","",,9,5,5.8,79.8079568631033,580
tt0011837,Das wandernde Bild,Das wandernde Bild,1920,1921-09-26,Romance,67,Germany,"",Fritz Lang,"Fritz Lang, Thea von Harbou",May-Film,"Mia May, Hans Marr, Rudolf Klein-Rogge, Loni Nest, Harry Frank","Mia May has surrendered herself to a disciple of free love, and, having given birth to a child, marries the twin brother and Doppelgänger of her chosen lover.",6.1,356,"","","",,7,7,6.1,84.5416410268009,610
tt0017410,So's Your Old Man,So's Your Old Man,1926,1926-10-25,Comedy,67,USA,English,Gregory La Cava,"J. Clarkson Miller, Howard Emmett Rogers",Paramount Pictures,"W.C. Fields, Alice Joyce, Charles 'Buddy' Rogers, Kittens Reichert, Marcia Harris, Julia Ralph, Frank Montgomery, Jerry Sinclair",Poor glazier Sam Bisbee has invented break-proof glass. He intends to show it off to a convention of automobile men. Due to a mixup his car is switched with another and his demonstration ...,6.2,167,"","","",,4,5,6.2,87.1852666806699,620
tt0017653,Baby ryazanskie,Baby ryazanskie,1927,1927-12-13,Drama,67,Soviet Union,"","Ivan Pravov, Olga Preobrazhenskaya","Boris Altshuler, Olga Vishnevskaya",Sovkino,"Kuzma Yastrebitsky, Olga Narbekova, Yelena Maksimova, Georgi Bobynin, Emma Tsesarskaya, Raisa Puzhnaya, Ivan Savelyev, Gulya Korolyova, Inna Fyodorova, E. Safonova","Orphan Anna lives with her aunt Aliona in the Russian district of Ryazan. One day, they meet Wassily and his son Ivan. In order to marry off his son, Wassily organizes a meeting with all ...",7.1,196,"","","",,3,1,7.1,99.3678772095629,710
tt0017662,Barbed Wire,Barbed Wire,1927,1927-09-10,"Drama, Romance, War",67,USA,"","Rowland V. Lee, Mauritz Stiller","Hall Caine, Rowland V. Lee",Paramount Pictures,"Pola Negri, Clive Brook, Claude Gillingwater, Einar Hanson, Clyde Cook, Gustav von Seyffertitz, Charles Lane, Ben Hendricks Jr.","During WWI, a French farm girl and a German P.O.W. fall in love.",7,186,"","","",,5,3,7,95.2015124233342,700
tt0017925,Come vinsi la guerra,The General,1926,1927-03-30,"Action, Adventure, Comedy",67,USA,English,"Clyde Bruckman, Buster Keaton","Buster Keaton, Clyde Bruckman",Buster Keaton Productions,"Marion Mack, Glen Cavender, Jim Farley, Frederick Vroom, Charles Henry Smith, Frank Barnes, Joe Keaton, Mike Donlin, Tom Nawn, Buster Keaton","When Union spies steal an engineer's beloved locomotive, he pursues it single-handedly and straight through enemy lines.",8.1,78769,$ 750000,"","",,288,117,8.1,113.880801867501,810
tt0020293,"Prividenie, kotoroe ne vozvrashchaetsya","Prividenie, kotoroe ne vozvrashchaetsya",1930,1930-03-15,Drama,67,Soviet Union,"",Abram Room,"Henri Barbusse, Valentin Turkin",Sovkino,"Boris Ferdinandov, A. Filippov, Karl Gurnyak, Dmitriy Kara-Dmitriev, Ivan Lavrov, A. Repin, Maksim Shtraukh, Gavriil Terekhov, Daniil Vvedenskiy, E. Yakovskiy, Leonid Yurenev, Olga Zhizneva","""""The Ghost That Never Returns"""" is an outstanding Soviet film by Abram Room, the director of Bed and Sofa (1927). Released to little notice in 1930, it joins other very late silents to show ...",6.7,181,"","","",,2,4,6.7,91.7230722136172,670
tt0021239,Party Girl,Party Girl,1930,1930-01-01,"Crime, Drama, Romance",67,USA,English,Victor Halperin,"Edwin Balmer, George Draney",Victor Halperin Productions,"Douglas Fairbanks Jr., Jeanette Loff, Judith Barrie, Marie Prevost, John St. Polis, Sammy Blum, Harry Northrup, Almeda Fowler, Hal Price, Charles Giblyn, Sidney D'Albrook, Lucien Prival, Florence Dudley, Earl Burtnett","Jay Rountree, son of a wealthy manufacturer and young, rising businessman, gets caught up in a web involving an escort service or 'party girls.' While eluding the wily Diana Holster, the ...",5.3,195,"","","",,14,1,5.3,72.1187447455242,530
tt0021365,La crociera del folle,The Ship from Shanghai,1930,1930-01-31,"Action, Crime, Drama",67,USA,English,Charles Brabin,"Dale Collins, John Howard Lawson",Metro-Goldwyn-Mayer (MGM),"Conrad Nagel, Kay Johnson, Carmel Myers, Holmes Herbert, Zeffie Tilbury, Louis Wolheim, Ivan Linow, Jack McDonald","On a yacht sailing from Shanghai to the United States, the sailors, led by the megalomaniac steward, revolt and take control.",5.1,101,"","","",,11,2,5.1,71.1448497725399,510
tt0021382,Ombre e luci,The Sins of the Children,1930,1930-06-28,"Drama, Romance",67,USA,"English, German, Italian",Sam Wood,"Elliott Nugent, J.C. Nugent",Metro-Goldwyn-Mayer (MGM),"Louis Mann, Robert Montgomery, Elliott Nugent, Leila Hyams, Clara Blandick, Mary Doran, Francis X. Bushman Jr., Robert McWade, Dell Henderson, Henry Armetta, Jane Reid, James Donlan, Jeane Wood, Lee Kohlmar","A German immigrant to a small American town is a barber with four children. He has saved enough money to invest in a savings-and-loan company with a friend. Unfortunately, one of his sons ...",6.2,182,"","","",,7,4,6.2,88.1019936319,620
