imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0006745,Gretchen the Greenhorn,Gretchen the Greenhorn,1916,1916-09-03,"Crime, Drama, Romance",58,USA,English,"Chester M. Franklin, Sidney Franklin",Bernard McConville,Fine Arts Film Company,"Dorothy Gish, Ralph Lewis, Eugene Pallette, Elmo Lincoln, Frank Bennett, Georgie Stone, Kate Bruce",A kindly Dutch immigrant and her bumbling father are blackmailed by a gang of counterfeiters.,5.7,479,"","","",,7,1,5.7,82.8353433043024,570
tt0010456,Meyer il berlinese,Meyer aus Berlin,1919,1919-01-17,Comedy,58,Germany,German,Ernst Lubitsch,"Hanns Kräly, Erich Schönfelder",Projektions-AG Union (PAGU),"Ernst Lubitsch, Ethel Orff, Heinz Landsmann, Trude Troll, Ossi Oswalda, Erich Schönfelder","A bumbling, self-indulgent husband goes on a vacation away from his wife. There he meets a popular, attractive young woman also on a vacation. Both go on a mountain climb which is going to be far from an ideal adventure.",6,172,"","","",,3,,6,80.8039451392058,600
tt0010635,The Roaring Road,The Roaring Road,1919,1919-04-27,"Comedy, Drama, Sport",58,USA,English,James Cruze,"Byron Morgan, Marion Fairfax",Paramount Pictures,"Wallace Reid, Ann Little, Theodore Roberts, Guy Oliver, Clarence Geldart","A young man pursues a young lady with the same energy he applies to his other obsession in life, auto racing.",5.2,594,"","","",,6,2,5.2,72.1395428365905,520
tt0010925,Yankee Doodle in Berlin,Yankee Doodle in Berlin,1919,1919-03-02,Comedy,58,USA,English,F. Richard Jones,Mack Sennett,Mack Sennett Comedies,"Bothwell Browne, Ford Sterling, Malcolm St. Clair, Bert Roach, Eva Thatcher, Marie Prevost, Ben Turpin, Charles Murray, Chester Conklin, Heinie Conklin, Joseph Belmont","Behind enemy lines, Captain Bob White disguises himself as a woman in order to fool members of the German High Command, including the Kaiser himself.",5.5,722,"","","",,6,2,5.5,78.9741634759774,550
tt0011588,Pollyanna,Pollyanna,1920,1920-01-18,"Family, Comedy, Drama",58,USA,English,Paul Powell,"Eleanor H. Porter, Catherine Chisholm Cushing",Mary Pickford Company,"Mary Pickford, Wharton James, Katherine Griffith, Helen Jerome Eddy, George Berrell, Howard Ralston, William Courtleigh, Herbert Prior",An orphan's optimistic outlook brings a change to the ill-tempered town in which she resides to her aunt.,6.4,355,$ 300000,"","",,15,2,6.4,90.0212526557532,640
tt0012125,Ducks and Drakes,Ducks and Drakes,1921,1921-02-01,"Comedy, Romance",58,USA,English,Maurice Campbell,"Elmer Harris, Elmer Harris",Realart Pictures Corporation,"Bebe Daniels, Jack Holt, Mayme Kelso, Edward Martindel, W.E. Lawrence, Wade Boteler, Maurie Newell, Elsie Andrean","Heiress Teddy Simpson avoids boredom by calling random men to flirt despite having a fiance, Rob Winslow. Trouble arises when she meets a few of them and they expect to marry her. She must ...",6.4,116,"","","",,3,,6.4,91.3630078768512,640
tt0013607,Sky High,Sky High,1922,1922-01-22,"Action, Drama, Romance",58,USA,English,Lynn Reynolds,"Lynn Reynolds, Lynn Reynolds",Fox Film Corporation,"Tom Mix, J. Farrell MacDonald, Eva Novak, Sid Jordan, William Buckley, Adele Warner",A government agent investigates a ring that is smuggling Chinese aliens across the border from Mexico. His investigation takes him to the Grand Canyon. He finds a dazed girl wandering ...,5.8,158,"","","",,6,1,5.8,79.2530798145241,580
tt0013674,The Three Must-Get-Theres,The Three Must-Get-Theres,1922,1922-08-27,"Action, Adventure, Comedy",58,USA,English,Max Linder,"Alexandre Dumas, Max Linder",Max Linder Productions,"Max Linder, Bull Montana, Frank Cooke, Caroline Rankin, Jobyna Ralston, John J. Richardson, Charles Mezzetti, Clarence Wertz, Fred Cavens, Harry Mann, Jean de Limur",This delightful burlesque of Alexandre Dumas' famous adventure narrative (and then-leading screen swashbuckler Douglas Fairbanks' hit films) represented one of writer/director/star Max ...,7,500,"","","",,2,12,7,97.4026790613646,700
tt0016309,"Sally, Irene and Mary","Sally, Irene and Mary",1925,1925-12-27,"Comedy, Drama",58,USA,English,Edmund Goulding,"Eddie Dowling, Edmund Goulding",Metro-Goldwyn-Mayer (MGM),"Constance Bennett, Joan Crawford, Sally O'Neil, William Haines, Henry Kolker, Douglas Gilmore, Ray Howard, Kate Price, Aggie Herring, Sam De Grasse, Lillian Elliott, Edna Mae Cooper","The three are showgirls, each with a different approach to life and love. Sally wants wealth and gets it finally in Marcus. Mary plots and schemes but winds up with salt-of-the-earth Jimmy....",3.8,132,"","","",,3,3,3.8,50.5361250143182,380
tt0016664,L'aquila azzurra,The Blue Eagle,1926,1926-09-12,"Action, Drama",58,USA,English,John Ford,"Gerald Beaumont, Gordon Rigby",Fox Film Corporation,"George O'Brien, Janet Gaynor, William Russell, Margaret Livingston, Robert Edeson, Philip Ford, David Butler, Lew Short, Ralph Sipperly, Jerry Madden","George and Big Jim are comrades in the Navy but rivals outside it, both fighting for the love of Rose, the local policeman's daughter. When the war is over Father Regan tries to unite them ...",5.5,139,"","","",,5,2,5.5,68.8309489804077,550
tt0016895,Il re degli straccioni,For Heaven's Sake,1926,1926-04-05,"Action, Comedy, Romance",58,USA,English,Sam Taylor,"Ted Wilde, John Grey",The Harold Lloyd Corporation,"Harold Lloyd, Jobyna Ralston, Noah Young, Jim Mason, Paul Weigel",An irresponsible young millionaire changes his tune when he falls for the daughter of a downtown minister.,7.5,1401,"",$ 577310,"",,17,12,7.5,104.775332952899,750
tt0021345,Il vampiro del mare,The Sea Bat,1930,1930-07-05,"Action, Romance, Thriller",58,USA,English,"Lionel Barrymore, Wesley Ruggles","Dorothy Yost, Bess Meredyth",Metro-Goldwyn-Mayer (MGM),"Raquel Torres, Charles Bickford, Nils Asther, George F. Marion, John Miljan, Boris Karloff, Gibson Gowland, Edmund Breese, Mathilde Comont, Mack Swain",The West Indies island of Portuga exists mainly for sponge diving. But the best area of collection is frequented by a very large manta ray. Nina loses her brother to the creature and is ...,5.5,181,"","","",,11,5,5.5,85.2327633415948,550
tt0022308,Scarlet Dawn,Scarlet Dawn,1932,1932-11-12,"Drama, Romance",58,USA,"English, German",William Dieterle,"Niven Busch, Erwin Gelsey",Warner Bros.,"Douglas Fairbanks Jr., Nancy Carroll, Lilyan Tashman, Guy Kibbee, Sheila Terry",A Russian aristocrat and his servant girl escape to Turkey during the revolution.,5.9,255,"","","",,13,7,5.9,81.5328569317538,590
tt0022751,Il giardino del diavolo,Central Park,1932,1932-12-10,"Crime, Drama, Romance",58,USA,English,John G. Adolfi,"Ward Morehouse, Earl Baldwin",First National Pictures,"Joan Blondell, Wallace Ford, Guy Kibbee, Henry B. Walthall, John Wray, Harold Huber",Gangsters posing as police officers offer a woman a chance to make money if she helps them out.,6.1,332,"","","",,16,1,6.1,88.2231044074961,610
tt0022784,The Crash,The Crash,1932,1932-10-09,Drama,58,USA,English,William Dieterle,"Earl Baldwin, Larry Barretto",First National Pictures,"Ruth Chatterton, George Brent, Lois Wilson, Barbara Leonard, Paul Cavanagh, Henry Kolker, Hardie Albright, Ivan F. Simpson",Rich couple loses their fortune in stock market crash.,6,274,"","","",,18,3,6,80.9819928471113,600
tt0022981,Haunted Gold,Haunted Gold,1932,1932-12-17,"Action, Horror, Mystery",58,USA,English,"Mack V. Wright, Hugh Harman","Adele Buffington, Adele Buffington",Leon Schlesinger Studios,"John Wayne, Duke, Sheila Terry, Harry Woods, Erville Alderson, Otto Hoffman, Martha Mattox, Blue Washington",John and Janet get a weird letter telling them to go to a ghost town which has an abandoned mine. There they contend with bad guys looking for hidden gold. They are aided by a mysterious Phantom.,5.6,559,"","","",,18,6,5.6,78.6794687383299,560
tt0023208,Men of America,Men of America,1932,1932-11-25,"Crime, Western, Drama",58,USA,English,"Ralph Ince, William Boyd","Samuel Ornitz, Jack Jungmeyer",RKO Radio Pictures,"William Boyd, Charles 'Chic' Sale, Dorothy Wilson, Ralph Ince, Henry Armetta, Alphonse Ethier, Theresa Maxwell Conover, Eugene Strong, Gene Layman, Fred Lindstrand, Frank Mills","A gang of bank robbers hide out in a cabin near a valley road that was closed because of an earthquake. They had just robbed a bank of $50,000, but in $1000 bills, which the leader, Cicero,...",6.3,104,"","","",,7,3,6.3,92.4332731494616,630
tt0023271,Night World,Night World,1932,1932-05-05,Drama,58,USA,"English, French",Hobart Henley,"P.J. Wolfson, Allen Rivkin",Universal Pictures,"Lew Ayres, Mae Clarke, Boris Karloff, Dorothy Revier, Russell Hopton, Hedda Hopper, Clarence Muse, Dorothy Peterson, Bert Roach, George Raft, Gene Morgan, Huntley Gordon, Robert Emmett O'Connor, Arletta Duncan",Story of the goings-on at a Prohibition-era nightclub.,6.9,317,"","","",,19,8,6.9,92.3100210697991,690
