imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,avg_vote_10,avg_vote_100,avg_vote_1000
tt0024645,Tarzan l'indomabile,Tarzan the Fearless,1933,1933-08-11,"Action, Adventure",200,USA,English,Robert F. Hill,"Edgar Rice Burroughs, Walter Anthony",Sol Lesser Productions,"Buster Crabbe, Julie Bishop, Edward Woods, Philo McCullough, E. Alyn Warren, Mischa Auer, Matthew Betz, Frank Lackteen","In the African Jungle, a group of Europeans come across the fabled white man who was raised by apes. Tarzan takes an immediate liking to the blond Mary Brooks and rescues her during a nasty...",5.1,585,"","","",,15,14,5.1,68.3908633269181,510
tt0044883,Manon delle sorgenti,Manon des sources,1952,1952-12-16,Drama,200,France,"French, Occitan",Marcel Pagnol,"Marcel Pagnol, Marcel Pagnol",Les Films Marcel Pagnol,"Edmond Ardisson, Henri Arius, Charles Blavette, Jean-Marie Bon, Marguerite Chabert, Luce Dassas, Daxely, Del Bosco, Édouard Delmont, Alfred Goulin, Marcelle Géniat, Jenny Hélia, Christian Lude, Julien Maffre, Jeanne Mars","To revenge her father's death, Manon blocks the source from which the village gets water.",7.4,296,"","","",,3,2,7.4,100.027994976456,740
tt0064451,A Touch of Zen,Xia nü,1971,1971-11-18,"Action, Adventure, Drama",200,"Taiwan, Hong Kong",Mandarin,King Hu,"King Hu, Songling Pu",Golden Harvest Company,"Feng Hsu, Chun Shih, Ying Bai, Billy Chan, Ming-Wai Chan, Ping-Yu Chang, Yi-Kuei Chang, Yun-Wen Chang, Shih Wei Chen, Roy Chiao, Ying-Chieh Han, Li-Jen Ho, Chung-Mou Hsieh, Han Hsieh, Hsing-Chun Hsu",A lady fugitive on the run from corrupt government officials is joined in her endeavors by an unambitious painter and skilled Buddhist monks.,7.6,5183,"","","",,28,59,7.6,108.236150229738,760
tt0072026,Prem Nagar,Prem Nagar,1974,1974-05-24,"Drama, Musical, Romance",200,India,Hindi,K.S. Prakash Rao,"Inder Raj Anand, Kausalya Devi Koduri",Vijay & Suresh Combines,"Rajesh Khanna, Hema Malini, Prem Chopra, Asrani, Nana Palsikar, Ramesh Deo, Agha, David Abraham, Nasir Hussain, Manmohan, Kamini Kaushal, Bindu, Kumud Chuggani, Sulochana Latkar, Meena T.","Karan Singh, the younger scion of a wealthy zamindar (heriditary land owners) who lives in feudal splendour. His older brother 'lords' it over the hundreds of serfs who contribute to the ...",6.4,109,"","","",,1,,6.4,93.6162961887461,640
tt0097848,La madre,Mat,1990,1990-12-01,"Drama, History",200,"Soviet Union, Italy",Russian,Gleb Panfilov,"Gleb Panfilov, Maxim Gorky",Mosfilm,"Inna Churikova, Viktor Rakov, Liubomiras Laucevicius, Aleksandr Shishonok, Dmitriy Pevtsov, Aleksandr Karin, Ivan Kabardin, Vladimir Prozorov, Vladimir Fateyev, Olga Shukshina, Antonella Interlenghi, Andrey Rostotskiy, Vyacheslav Bogachyov, Innokentiy Smoktunovskiy, Andrey Myagkov",Based on,7,133,"","","",,2,2,7,99.661360159025,700
tt0135496,Kaseki,Kaseki,1974,1975-10-04,Drama,200,Japan,Japanese,Masaki Kobayashi,"Shun Inagaki, Yasushi Inoue",Haiyu-za Film Production Company Ltd.,"Shin Saburi, Mayumi Ogawa, Keiko Kishi, Komaki Kurihara, Haruko Sugimura, Hisashi Igawa, Tetsuo Hasegawa, Yoshio Inaba, Shigeru Kôyama, Sue Mitobe, Seiji Miyaguchi, Ichirô Nakatani, Orie Satô, Yûsuke Takita, Jûkichi Uno",A detailed look at a Tokyo business tycoon (played by Shin Saburi) given a diagnosis of terminal cancer who must now re-assess his life and values.,7,158,"","","",,4,5,7,104.08355608801,700
tt0272299,Sol Bianca: The Legacy,Sol Bianca: The Legacy,1999,1999,"Action, Animation, Sci-Fi",200,Japan,Japanese,Hiroyuki Ochi,Hideki Mitsui,Anime International Company (AIC),"Rica Matsumoto, Yoshiko Sakakibara, Tomo Saeki, Eri Miyajima, Haruhiko Jô, Jûrôta Kosugi, Takashi Taniguchi, Jack guitarist Allen, Aurel Bene, Brandon Blum, Jeremy Blum, Steve Blum, Emilie de Azevedo Brown, Bob Buchholz, Dan Butler","Thousands of years into the future, mankind has colonized other planets across the galaxy and completely forgotten about Earth. On one part of the galaxy, the female space pirates and their...",5.7,139,"","","",,4,2,5.7,78.958928824573,570
tt0305499,Duga mracna noc,Duga mracna noc,2004,2004-03-07,"Drama, War",200,Croatia,Croatian,Antun Vrdoljak,"Wolfgang Held, Antun Vrdoljak",Hrvatska Radiotelevizija (HRT),"Goran Visnjic, Mustafa Nadarevic, Ivo Gregurevic, Goran Navojec, Boris Dvornik, Tarik Filipovic, Katarina Bistrovic-Darvas, Zarko Potocnjak, Vera Zima, Alen Liveric, Goran Grgic, Kresimir Mikic, Matko Raguz, Vili Matula, Minja Jovicic","""""Duga mraèna noæ"""" is a story about Croatian partisans fight Hitler's troops during WWII.",6.9,1025,"","","",,6,1,6.9,91.2591857431783,690
tt0376003,New,New,2004,2004,"Comedy, Drama, Musical",200,India,Tamil,S.J. Suryah,S.J. Suryah,Annai Marymaatha Creations,"Brahmanandam, Nassar, Kiran Rathod, Simran, S.J. Suryah",It is the Tamil remake of 'Big'. SJ Suryah is a young man with an immature mind. He falls in love with Simran and gets married to her. The troubles that they encounter form the story.,6.3,329,"","","",,2,,6.3,85.4786132346847,630
tt0391143,Familien Gregersen,Familien Gregersen,2004,2004-12-17,Drama,200,Denmark,Danish,Charlotte Sachs Bostrup,"Christian Kampmann, Ib Kastrup",Regner Grasten Film,"Pia Vieth, Steen Springborg, Thomas Levin, Laura Drasbæk, Kristian Ibler, Mette Gregersen, Sofie Lassen-Kahlke, Micky Skeel Hansen, Robert Hansen, Nastja Arcel, Kirsten Norholt, Peter Hesse Overgaard, Johannes Lilleøre, Kaya Brüel, Alexandre Willaume",An adaptation of Christian Kampmann's four novels about the two decades from 1954 to 1974 as experienced by the five sons and daughters of the Gregersen family.,5.6,313,DKK 25500000,"","",,2,3,5.6,78.2925325861106,560
tt5095208,Dickshark,Dickshark,2016,2016-03-22,"Comedy, Sci-Fi",200,USA,English,Bill Zebub,Bill Zebub,Bill Zebub Productions,"Kayla Browne, John Giancaspro, Rachel Crow, Greg Fuller, Erin Brown, Lydia Lael, Scarlett Storm, Andrea Hall, Chrissy Lynn, Barbie Kish, Kathy Rice, Bill Zebub, Derek Hunt, Justin Talarski, Sarah Hunt",A romantic couple get more than they expected after the husband's experiments with penis-enlargement cream go awry.,2.4,205,$ 6000,"","",,6,4,2.4,29.4947653055657,240
tt5475564,National Theatre Live: Jane Eyre,National Theatre Live: Jane Eyre,2015,2015,Drama,200,UK,"English, French",Sally Cookson,Charlotte Brontë,National Theatre,"Benji Bower, Will Bower, Elly Condron, Craig Edwards, Laura Elphinstone, Felix Hayes, Richard Hurst, Phil King, Melanie Marshall, Simone Saunders, Jools Scott, Maggie Tagney, Stevie Thompson, Joannah Tincey, Ellena Vincent","After a harsh childhood, orphan Jane Eyre is hired by Edward Rochester, the brooding lord of a mysterious manor house, to care for his young daughter.",8,288,"","",$ 13639,,2,,8,108.158296277052,800
